Wall time,Step,Value
1542797930.932208,0,2120.752685546875
1542797931.22537,11,635.3216552734375
1542797931.373832,22,109.29878234863281
1542797931.520059,33,41.649925231933594
1542797931.665024,44,23.11446189880371
1542797931.809531,55,17.196666717529297
1542797931.955199,66,13.688267707824707
1542797932.100174,77,8.966340065002441
1542797932.245133,88,7.442147254943848
1542797932.389997,99,7.078760623931885
1542797932.534708,110,5.796336650848389
1542797932.684915,121,4.556653022766113
1542797932.831228,132,3.6452114582061768
1542797932.977374,143,3.6845688819885254
1542797933.121483,154,3.2956278324127197
1542797933.266562,165,3.0640037059783936
1542797933.412992,176,2.772200107574463
1542797933.557347,187,2.84877610206604
1542797933.702079,198,2.709000587463379
1542797933.845392,209,2.6347720623016357
1542797933.989799,220,2.5450222492218018
1542797934.137577,231,2.3627774715423584
1542797934.281507,242,2.6689391136169434
1542797934.42557,253,2.5204317569732666
1542797934.569967,264,2.3327105045318604
1542797934.713954,275,2.383690357208252
1542797934.858006,286,2.2811009883880615
1542797935.000862,297,2.405534267425537
1542797935.145115,308,2.3611204624176025
1542797935.290277,319,2.4243030548095703
1542797935.435219,330,2.323188066482544
1542797935.585011,341,2.190498113632202
1542797935.729955,352,2.2209935188293457
1542797935.874127,363,2.297128200531006
1542797936.019439,374,2.1870603561401367
1542797936.163169,385,2.2870447635650635
1542797936.307983,396,2.411648750305176
1542797936.452661,407,2.315298080444336
1542797936.59666,418,2.1913866996765137
1542797936.74372,429,2.338402509689331
1542797936.886246,440,2.321302890777588
1542797937.033753,451,2.3611998558044434
1542797937.175635,462,2.176353931427002
1542797937.319118,473,2.3584790229797363
1542797937.461409,484,2.1962738037109375
1542797937.60385,495,2.4207210540771484
1542797937.746363,506,2.3027310371398926
1542797937.889156,517,2.111325979232788
1542797938.031575,528,2.266636848449707
1542797938.174903,539,2.2883543968200684
1542797938.319037,550,2.16444993019104
1542797938.466985,561,2.2127833366394043
1542797938.611007,572,2.149850845336914
1542797938.755501,583,2.143683433532715
1542797938.900671,594,2.1481399536132812
1542797939.046161,605,2.18265962600708
1542797939.190101,616,2.183181047439575
1542797939.333346,627,2.2074174880981445
1542797939.476887,638,2.180346727371216
1542797939.61903,649,2.0829858779907227
1542797939.764076,660,2.1530814170837402
1542797939.912059,671,2.2859156131744385
1542797940.054956,682,2.126925468444824
1542797940.197597,693,2.119901657104492
1542797940.341139,704,2.1569485664367676
1542797940.484447,715,2.1679036617279053
1542797940.628783,726,2.130441427230835
1542797940.77141,737,2.041395902633667
1542797940.914561,748,2.150444269180298
1542797941.05747,759,2.091386318206787
1542797941.199976,770,2.149897336959839
1542797941.347887,781,2.1051924228668213
1542797941.491479,792,2.040384531021118
1542797941.634484,803,2.0751569271087646
1542797941.777647,814,2.0830485820770264
1542797941.92108,825,2.1234986782073975
1542797942.066118,836,2.1785972118377686
1542797942.210142,847,2.2203540802001953
1542797942.354155,858,2.099729537963867
1542797942.497964,869,2.098799467086792
1542797942.640809,880,2.123666524887085
1542797942.790053,891,2.1785976886749268
1542797942.932966,902,2.1857917308807373
1542797943.076005,913,2.102275848388672
1542797943.219223,924,2.1805667877197266
1542797943.36304,935,2.0691018104553223
1542797943.506778,946,2.1002674102783203
1542797943.649853,957,2.150239944458008
1542797943.791561,968,1.9936894178390503
1542797943.934848,979,2.156202554702759
1542797944.07908,990,2.0528411865234375
1542797944.339155,1001,2.127518653869629
1542797944.484084,1012,2.2205309867858887
1542797944.629865,1023,2.0646092891693115
1542797944.773235,1034,2.0611681938171387
1542797944.917113,1045,2.0445966720581055
1542797945.061448,1056,2.1270480155944824
1542797945.205302,1067,2.113004684448242
1542797945.34859,1078,2.1723482608795166
1542797945.4928,1089,2.0986907482147217
1542797945.63716,1100,2.095925807952881
1542797945.784804,1111,2.0553669929504395
1542797945.927848,1122,2.1316463947296143
1542797946.072459,1133,2.0427064895629883
1542797946.216537,1144,2.0803303718566895
1542797946.360957,1155,2.06797456741333
1542797946.505845,1166,2.0613787174224854
1542797946.649941,1177,2.193159341812134
1542797946.793936,1188,2.0106756687164307
1542797946.940281,1199,2.0650742053985596
1542797947.084627,1210,2.090447425842285
1542797947.233742,1221,2.1374197006225586
1542797947.377027,1232,2.1960322856903076
1542797947.522025,1243,2.096508026123047
