Wall time,Step,Value
1542799435.963645,1782,56.95688247680664
1542799436.052131,1793,48.78361511230469
1542799436.14078,1804,69.67952728271484
1542799436.229516,1815,45.439701080322266
1542799436.318842,1826,61.35215759277344
1542799436.40815,1837,55.63041687011719
1542799436.497494,1848,63.70292663574219
1542799436.587435,1859,42.947818756103516
1542799436.677293,1870,55.2520751953125
1542799436.769033,1881,52.09638977050781
1542799436.857661,1892,59.75347900390625
1542799436.948144,1903,65.19844818115234
1542799437.038106,1914,48.849544525146484
1542799437.128976,1925,60.515926361083984
1542799437.217534,1936,54.18898391723633
1542799437.305778,1947,50.012489318847656
1542799437.394621,1958,59.53495788574219
1542799437.483431,1969,58.70995330810547
1542799437.571859,1980,44.750186920166016
1542799437.663732,1991,40.76750946044922
1542799437.869883,2002,55.5360221862793
1542799437.960147,2013,50.86085510253906
1542799438.050171,2024,54.557456970214844
1542799438.140213,2035,55.79136657714844
1542799438.229029,2046,47.81766891479492
1542799438.318982,2057,49.23974609375
1542799438.40885,2068,42.34367752075195
1542799438.497112,2079,54.26492691040039
1542799438.586992,2090,63.32841873168945
1542799438.679876,2101,46.07269287109375
1542799438.769277,2112,38.51688766479492
1542799438.860363,2123,46.710914611816406
1542799438.948796,2134,45.84718322753906
1542799439.038775,2145,47.04034423828125
1542799439.128514,2156,44.405181884765625
1542799439.218359,2167,42.21540832519531
1542799439.307182,2178,48.09379959106445
1542799439.397512,2189,49.75839614868164
1542799439.486963,2200,47.5137939453125
1542799439.579464,2211,34.67462921142578
1542799439.66824,2222,45.73637008666992
1542799439.756859,2233,31.30677604675293
1542799439.845934,2244,34.215660095214844
1542799439.935059,2255,46.624183654785156
1542799440.024404,2266,51.34321594238281
1542799440.113527,2277,44.42340087890625
1542799440.203966,2288,42.41150665283203
1542799440.29363,2299,39.367759704589844
1542799440.383657,2310,46.357025146484375
1542799440.476078,2321,37.76280212402344
1542799440.565801,2332,36.94944763183594
1542799440.655911,2343,34.965450286865234
1542799440.744925,2354,33.52357864379883
1542799440.835307,2365,41.96436309814453
1542799440.925132,2376,43.50132751464844
1542799441.014226,2387,34.40483474731445
1542799441.103755,2398,38.51892852783203
1542799441.19311,2409,33.968482971191406
1542799441.282353,2420,34.64192199707031
1542799441.37458,2431,40.189666748046875
1542799441.464051,2442,42.18490219116211
1542799441.55335,2453,37.68540954589844
1542799441.642254,2464,34.880393981933594
1542799441.733582,2475,36.37483215332031
1542799441.822366,2486,27.33991050720215
1542799441.911842,2497,42.98429870605469
1542799442.00089,2508,36.89022445678711
1542799442.09094,2519,29.471277236938477
1542799442.180116,2530,39.394107818603516
1542799442.272237,2541,33.194427490234375
1542799442.361845,2552,32.74311828613281
1542799442.451983,2563,34.05736541748047
1542799442.540973,2574,28.716096878051758
1542799442.630353,2585,34.03441619873047
1542799442.719071,2596,29.32054901123047
1542799442.807335,2607,33.08373260498047
1542799442.896615,2618,31.949413299560547
1542799442.985437,2629,37.079856872558594
1542799443.074661,2640,31.408878326416016
1542799443.167876,2651,36.71263885498047
1542799443.256596,2662,32.24999237060547
1542799443.346376,2673,37.93293762207031
1542799443.435998,2684,40.42671585083008
1542799443.526334,2695,38.59591293334961
1542799443.616156,2706,33.95392990112305
1542799443.705681,2717,31.846452713012695
1542799443.794655,2728,21.85308074951172
1542799443.884112,2739,41.443687438964844
1542799443.974151,2750,30.837480545043945
1542799444.066764,2761,27.782793045043945
1542799444.15705,2772,23.3051700592041
1542799444.247402,2783,31.481250762939453
1542799444.336456,2794,31.28207015991211
1542799444.425554,2805,39.750404357910156
1542799444.515268,2816,34.64276123046875
1542799444.605011,2827,29.01580810546875
1542799444.694816,2838,37.38425827026367
1542799444.784462,2849,25.179035186767578
1542799444.87458,2860,26.62356185913086
1542799444.9672,2871,44.83612823486328
1542799445.057832,2882,34.82080841064453
1542799445.14788,2893,29.796545028686523
1542799445.236316,2904,31.97949981689453
1542799445.326129,2915,34.91324996948242
1542799445.416045,2926,30.127870559692383
1542799445.506308,2937,36.596923828125
1542799445.595005,2948,28.907859802246094
1542799445.68453,2959,33.28693389892578
1542799445.77481,2970,30.80719757080078
1542799445.867737,2981,29.703418731689453
1542799445.958348,2992,17.79714012145996
1542799446.167026,3003,26.371034622192383
1542799446.256048,3014,20.373804092407227
1542799446.346212,3025,24.023210525512695
1542799446.435932,3036,42.20680618286133
1542799446.525177,3047,30.09752082824707
1542799446.615204,3058,29.157791137695312
1542799446.705483,3069,27.386619567871094
1542799446.79474,3080,25.511981964111328
1542799446.88795,3091,26.89385986328125
1542799446.976986,3102,27.536136627197266
1542799447.066797,3113,29.52489471435547
1542799447.156859,3124,25.82101821899414
1542799447.246034,3135,25.54376792907715
1542799447.334479,3146,31.441932678222656
1542799447.424451,3157,23.625085830688477
1542799447.514357,3168,26.89035415649414
1542799447.603409,3179,26.823165893554688
1542799447.692718,3190,23.091548919677734
1542799447.784505,3201,20.60087013244629
1542799447.873797,3212,31.751205444335938
1542799447.963027,3223,26.985185623168945
1542799448.051874,3234,23.009777069091797
1542799448.140895,3245,26.921613693237305
1542799448.230027,3256,23.795520782470703
1542799448.318661,3267,15.779233932495117
1542799448.407939,3278,23.03434944152832
1542799448.497233,3289,24.064220428466797
1542799448.586281,3300,20.87261962890625
1542799448.67779,3311,24.694074630737305
1542799448.766305,3322,18.499433517456055
1542799448.854672,3333,26.129684448242188
1542799448.944329,3344,22.831069946289062
1542799449.034624,3355,21.82839584350586
1542799449.123942,3366,20.950416564941406
1542799449.211519,3377,23.19924545288086
1542799449.300309,3388,21.380935668945312
1542799449.389708,3399,19.74706268310547
1542799449.478771,3410,24.8881893157959
1542799449.570509,3421,25.984283447265625
1542799449.659618,3432,22.429462432861328
1542799449.749286,3443,23.316831588745117
1542799449.838956,3454,23.18724822998047
1542799449.928271,3465,27.376018524169922
1542799450.018339,3476,25.482040405273438
1542799450.10756,3487,22.14200210571289
1542799450.196959,3498,25.519256591796875
1542799450.286777,3509,15.783601760864258
1542799450.375913,3520,25.916229248046875
1542799450.467567,3531,22.911624908447266
1542799450.556986,3542,19.653564453125
1542799450.645555,3553,15.498557090759277
1542799450.735122,3564,21.281158447265625
1542799450.824384,3575,21.198265075683594
1542799450.913124,3586,24.8265323638916
1542799451.002777,3597,28.57928466796875
1542799451.091786,3608,22.149497985839844
1542799451.180535,3619,19.707857131958008
1542799451.268315,3630,16.264118194580078
1542799451.360783,3641,16.89301872253418
1542799451.450166,3652,24.8359375
1542799451.541141,3663,20.66588020324707
1542799451.631533,3674,19.54456329345703
1542799451.720727,3685,22.914302825927734
1542799451.810635,3696,23.91397476196289
1542799451.898882,3707,16.988574981689453
1542799451.988364,3718,26.070148468017578
1542799452.078042,3729,19.325027465820312
1542799452.168503,3740,19.806015014648438
1542799452.261321,3751,18.7836971282959
1542799452.350543,3762,21.018531799316406
1542799452.440446,3773,12.402751922607422
1542799452.529978,3784,19.612194061279297
1542799452.619557,3795,15.544234275817871
1542799452.708318,3806,17.78034019470215
1542799452.79639,3817,26.52061653137207
1542799452.885611,3828,21.446849822998047
1542799452.974225,3839,20.87071990966797
1542799453.062928,3850,19.03288459777832
1542799453.155614,3861,18.960447311401367
1542799453.245007,3872,18.445161819458008
1542799453.333574,3883,18.011098861694336
1542799453.422711,3894,22.10738754272461
1542799453.511818,3905,18.958717346191406
1542799453.600502,3916,20.27493667602539
1542799453.690637,3927,21.74903106689453
1542799453.779703,3938,18.572343826293945
1542799453.869419,3949,23.376005172729492
1542799453.95848,3960,20.115333557128906
1542799454.050945,3971,14.386701583862305
1542799454.140203,3982,16.754688262939453
1542799454.229568,3993,20.77798080444336
1542799454.452153,4004,18.089738845825195
1542799454.542002,4015,16.730003356933594
1542799454.632031,4026,20.632230758666992
1542799454.721873,4037,19.925992965698242
1542799454.811629,4048,13.773086547851562
1542799454.901858,4059,14.947429656982422
1542799454.991833,4070,14.815008163452148
1542799455.085556,4081,12.683052062988281
1542799455.175688,4092,16.717395782470703
1542799455.266559,4103,12.705404281616211
1542799455.355509,4114,18.06512451171875
1542799455.444734,4125,17.85352325439453
1542799455.53474,4136,17.86172103881836
1542799455.624128,4147,14.553258895874023
1542799455.713943,4158,15.830339431762695
1542799455.80389,4169,11.936067581176758
1542799455.893967,4180,15.311811447143555
1542799455.991843,4191,18.349044799804688
1542799456.081962,4202,17.87624740600586
1542799456.172194,4213,18.117761611938477
1542799456.262699,4224,13.709588050842285
1542799456.351523,4235,13.301255226135254
1542799456.440485,4246,19.935861587524414
1542799456.529814,4257,15.000865936279297
1542799456.61917,4268,12.69702434539795
1542799456.708417,4279,21.137020111083984
1542799456.798175,4290,12.423979759216309
1542799456.893619,4301,16.483448028564453
1542799456.983971,4312,13.004226684570312
1542799457.073833,4323,12.766922950744629
1542799457.16262,4334,9.575716972351074
1542799457.25154,4345,16.564668655395508
1542799457.340138,4356,14.584325790405273
1542799457.430318,4367,20.33272933959961
1542799457.518952,4378,18.730430603027344
1542799457.607986,4389,15.872504234313965
1542799457.698091,4400,14.553991317749023
1542799457.790075,4411,11.689553260803223
1542799457.878381,4422,13.320116996765137
1542799457.967282,4433,14.790525436401367
1542799458.056784,4444,14.400741577148438
1542799458.145339,4455,14.804226875305176
1542799458.233282,4466,14.770057678222656
1542799458.322366,4477,16.94765281677246
1542799458.411723,4488,11.935403823852539
1542799458.499533,4499,18.23625946044922
1542799458.588877,4510,12.631490707397461
1542799458.681089,4521,11.247621536254883
1542799458.770259,4532,12.616706848144531
1542799458.858967,4543,10.822653770446777
1542799458.947826,4554,7.729551792144775
1542799459.036704,4565,17.25269889831543
1542799459.126231,4576,11.139942169189453
1542799459.215986,4587,12.776507377624512
1542799459.305008,4598,17.48716926574707
1542799459.394336,4609,16.397096633911133
1542799459.483749,4620,13.34988784790039
1542799459.575049,4631,14.449929237365723
1542799459.664168,4642,12.696664810180664
1542799459.754018,4653,13.411920547485352
1542799459.843195,4664,13.029718399047852
1542799459.933585,4675,16.946924209594727
1542799460.022641,4686,15.462858200073242
1542799460.112042,4697,12.188178062438965
1542799460.202245,4708,18.022668838500977
1542799460.291592,4719,15.122466087341309
1542799460.381175,4730,16.26723289489746
1542799460.474193,4741,12.166604995727539
1542799460.563998,4752,10.423625946044922
1542799460.654542,4763,10.760457992553711
1542799460.744997,4774,13.330815315246582
1542799460.834602,4785,14.25196647644043
1542799460.925048,4796,10.27470588684082
1542799461.014658,4807,18.615352630615234
1542799461.103519,4818,14.844383239746094
1542799461.194404,4829,12.691957473754883
1542799461.285357,4840,9.836386680603027
1542799461.378269,4851,13.561324119567871
1542799461.468506,4862,8.288766860961914
1542799461.557642,4873,11.856277465820312
1542799461.647716,4884,11.470454216003418
1542799461.736962,4895,13.110239028930664
1542799461.827353,4906,12.93785285949707
1542799461.917654,4917,12.245271682739258
1542799462.008027,4928,10.289138793945312
1542799462.097792,4939,9.372733116149902
1542799462.18854,4950,11.159730911254883
1542799462.280151,4961,11.843180656433105
1542799462.371702,4972,8.894206047058105
1542799462.46124,4983,18.523326873779297
1542799462.550618,4994,13.770355224609375
1542799462.752883,5005,11.65972900390625
1542799462.844351,5016,10.342765808105469
1542799462.93352,5027,10.755027770996094
1542799463.023664,5038,9.347803115844727
1542799463.112993,5049,11.324663162231445
1542799463.202622,5060,14.139312744140625
1542799463.295207,5071,9.975641250610352
1542799463.38512,5082,11.844266891479492
1542799463.473954,5093,9.465710639953613
1542799463.564631,5104,6.022642135620117
1542799463.655008,5115,6.285698890686035
1542799463.745347,5126,13.494673728942871
1542799463.834723,5137,13.286630630493164
1542799463.924132,5148,13.086358070373535
1542799464.01392,5159,11.564979553222656
1542799464.104024,5170,16.39406967163086
1542799464.197313,5181,12.275346755981445
1542799464.286295,5192,8.841877937316895
1542799464.375646,5203,11.882818222045898
1542799464.465353,5214,13.068086624145508
1542799464.554966,5225,11.472299575805664
1542799464.645849,5236,10.988031387329102
1542799464.734414,5247,12.325716018676758
1542799464.823993,5258,9.516071319580078
1542799464.912783,5269,10.103062629699707
1542799465.000169,5280,13.260497093200684
1542799465.091707,5291,12.237717628479004
1542799465.181071,5302,8.417917251586914
1542799465.271782,5313,8.779876708984375
1542799465.36123,5324,10.049192428588867
1542799465.450863,5335,5.500367164611816
1542799465.540388,5346,11.098880767822266
1542799465.630189,5357,8.279727935791016
1542799465.720095,5368,6.325838088989258
1542799465.811991,5379,12.407687187194824
1542799465.902254,5390,12.172353744506836
1542799465.99511,5401,8.815408706665039
1542799466.085232,5412,8.530203819274902
1542799466.174997,5423,8.930602073669434
1542799466.26439,5434,8.51078987121582
1542799466.354248,5445,9.205491065979004
1542799466.444193,5456,10.288461685180664
1542799466.533659,5467,9.214972496032715
1542799466.622885,5478,7.909312725067139
1542799466.711867,5489,13.428571701049805
1542799466.801296,5500,11.352043151855469
1542799466.894685,5511,11.514830589294434
1542799466.98639,5522,7.5572614669799805
1542799467.075363,5533,10.562685012817383
1542799467.164448,5544,10.978618621826172
1542799467.253312,5555,12.526947021484375
1542799467.343038,5566,8.495095252990723
1542799467.432475,5577,7.619409561157227
1542799467.522749,5588,15.803206443786621
1542799467.611506,5599,12.953990936279297
1542799467.700984,5610,7.6070051193237305
1542799467.792497,5621,7.089364051818848
1542799467.882094,5632,10.699419975280762
1542799467.971268,5643,8.770098686218262
1542799468.060158,5654,9.188678741455078
1542799468.150639,5665,8.595793724060059
1542799468.243667,5676,11.76439094543457
1542799468.33261,5687,7.4590253829956055
1542799468.421947,5698,10.18460464477539
1542799468.511874,5709,8.120442390441895
1542799468.600697,5720,7.990642547607422
1542799468.693167,5731,8.844094276428223
1542799468.781418,5742,10.191717147827148
1542799468.871166,5753,6.47253942489624
1542799468.96064,5764,10.521533012390137
1542799469.049163,5775,9.12933349609375
1542799469.138495,5786,8.26304817199707
1542799469.227734,5797,9.02332878112793
1542799469.31718,5808,9.41356086730957
1542799469.407217,5819,7.70416259765625
1542799469.495787,5830,9.150472640991211
1542799469.586908,5841,12.886946678161621
1542799469.676141,5852,6.755454063415527
1542799469.765602,5863,6.716271877288818
1542799469.854003,5874,6.23231315612793
1542799469.943198,5885,8.030261993408203
1542799470.032891,5896,5.514510154724121
1542799470.121935,5907,10.953895568847656
1542799470.211925,5918,8.305421829223633
1542799470.302713,5929,9.56060791015625
1542799470.392402,5940,11.367025375366211
1542799470.483738,5951,9.267861366271973
1542799470.572653,5962,7.188978672027588
1542799470.661708,5973,6.621940612792969
1542799470.749804,5984,9.64309310913086
1542799470.839135,5995,6.841901779174805
1542799471.033984,6006,10.226741790771484
1542799471.124197,6017,9.725276947021484
1542799471.2132,6028,9.68919849395752
1542799471.303596,6039,6.702167510986328
1542799471.3932,6050,6.738893985748291
1542799471.485306,6061,7.756730079650879
1542799471.57447,6072,8.411582946777344
1542799471.663362,6083,6.390583038330078
1542799471.752935,6094,4.629235744476318
1542799471.842594,6105,5.328304290771484
1542799471.931748,6116,8.390010833740234
1542799472.021053,6127,9.763211250305176
1542799472.111187,6138,6.330604076385498
1542799472.200462,6149,5.624918460845947
1542799472.290001,6160,6.441089630126953
1542799472.381799,6171,5.835390090942383
1542799472.471013,6182,5.037742614746094
1542799472.560727,6193,6.203502178192139
1542799472.649705,6204,8.639556884765625
1542799472.739083,6215,9.422645568847656
1542799472.828345,6226,8.353852272033691
1542799472.918427,6237,6.467883110046387
1542799473.007376,6248,6.95375394821167
1542799473.096139,6259,5.795228958129883
1542799473.185449,6270,6.785158157348633
1542799473.277212,6281,4.412221431732178
1542799473.36619,6292,6.021566867828369
1542799473.456841,6303,7.356118202209473
1542799473.547271,6314,7.961588382720947
1542799473.636448,6325,9.58862018585205
1542799473.725659,6336,6.744961738586426
1542799473.814563,6347,7.849729537963867
1542799473.90388,6358,8.236248016357422
1542799473.993189,6369,7.152892589569092
1542799474.082296,6380,7.902834892272949
1542799474.17465,6391,7.857365131378174
1542799474.264821,6402,6.977160453796387
1542799474.355099,6413,9.388522148132324
1542799474.444693,6424,6.237011909484863
1542799474.53564,6435,6.8862786293029785
1542799474.625383,6446,6.824201583862305
1542799474.714272,6457,7.398441314697266
1542799474.802399,6468,7.465018272399902
1542799474.891039,6479,5.965991020202637
1542799474.980185,6490,4.657343864440918
1542799475.07184,6501,5.92711877822876
1542799475.161725,6512,6.0542449951171875
1542799475.250789,6523,6.960941314697266
1542799475.340077,6534,4.519140720367432
1542799475.428887,6545,7.128338813781738
1542799475.517845,6556,5.4403581619262695
1542799475.609624,6567,6.501259803771973
1542799475.699226,6578,8.053621292114258
1542799475.789234,6589,8.145036697387695
1542799475.878341,6600,8.561010360717773
1542799475.97075,6611,6.735030651092529
1542799476.060175,6622,6.629106521606445
1542799476.148706,6633,6.154958248138428
1542799476.239068,6644,6.471654415130615
1542799476.329104,6655,6.285211563110352
1542799476.419304,6666,8.125516891479492
1542799476.509037,6677,4.022773265838623
1542799476.59849,6688,9.170541763305664
1542799476.687235,6699,8.594550132751465
1542799476.777642,6710,7.412100791931152
1542799476.86833,6721,5.76938533782959
1542799476.959546,6732,7.219056129455566
1542799477.049938,6743,7.299652099609375
1542799477.139686,6754,5.217490196228027
1542799477.229949,6765,9.003866195678711
1542799477.32062,6776,5.649487495422363
1542799477.410404,6787,5.810884952545166
1542799477.49971,6798,4.539770126342773
1542799477.590456,6809,7.185360431671143
1542799477.680136,6820,6.7609663009643555
1542799477.773095,6831,5.924274921417236
1542799477.862674,6842,4.572047710418701
1542799477.952738,6853,7.622743129730225
1542799478.043543,6864,6.3353471755981445
1542799478.132853,6875,3.1653361320495605
1542799478.223123,6886,5.2290263175964355
1542799478.312062,6897,3.193645477294922
1542799478.400807,6908,4.504629135131836
1542799478.489129,6919,5.962695598602295
1542799478.578578,6930,3.9443113803863525
1542799478.671041,6941,4.240044593811035
1542799478.759986,6952,5.278195381164551
1542799478.848455,6963,3.3991732597351074
1542799478.93808,6974,5.386143684387207
1542799479.027422,6985,5.802073955535889
1542799479.11598,6996,5.177008152008057
1542799479.321489,7007,6.247529029846191
1542799479.410686,7018,6.736112117767334
1542799479.499083,7029,7.1885833740234375
1542799479.588505,7040,4.819437026977539
1542799479.680384,7051,5.358076095581055
1542799479.770934,7062,6.517261028289795
1542799479.860574,7073,5.764616012573242
1542799479.951429,7084,4.492165565490723
1542799480.040829,7095,6.72464656829834
1542799480.13126,7106,7.634817600250244
1542799480.220977,7117,5.803467750549316
1542799480.311571,7128,5.1951117515563965
1542799480.401373,7139,3.7418642044067383
1542799480.490263,7150,4.699852466583252
1542799480.583751,7161,3.324375629425049
1542799480.673804,7172,5.655333042144775
1542799480.763516,7183,4.2540717124938965
1542799480.853636,7194,5.264805793762207
1542799480.942307,7205,5.361382007598877
1542799481.031201,7216,5.6825056076049805
1542799481.120276,7227,7.000531196594238
1542799481.209591,7238,3.480504274368286
1542799481.299196,7249,3.4208288192749023
1542799481.388743,7260,2.801203727722168
1542799481.480569,7271,4.308925151824951
1542799481.570217,7282,4.21778678894043
1542799481.659466,7293,5.510836601257324
1542799481.749243,7304,4.9947404861450195
1542799481.839438,7315,6.858477592468262
1542799481.929188,7326,6.201303482055664
1542799482.019852,7337,5.1611504554748535
1542799482.109479,7348,4.936676025390625
1542799482.199037,7359,4.264253616333008
1542799482.290496,7370,4.125211238861084
1542799482.383418,7381,5.444904327392578
1542799482.472228,7392,4.860947132110596
1542799482.565208,7403,4.103927135467529
1542799482.654541,7414,3.897491693496704
1542799482.744393,7425,3.685122013092041
1542799482.834817,7436,5.514270305633545
1542799482.923905,7447,4.828392028808594
1542799483.014251,7458,5.511743545532227
1542799483.104694,7469,4.140604019165039
1542799483.195137,7480,4.683529853820801
1542799483.28816,7491,4.31955623626709
1542799483.378563,7502,3.7179412841796875
1542799483.468189,7513,3.411036968231201
1542799483.557175,7524,4.150484561920166
1542799483.645969,7535,4.9019575119018555
1542799483.735271,7546,6.074450969696045
1542799483.826632,7557,2.5142369270324707
1542799483.917021,7568,3.2076754570007324
1542799484.006612,7579,3.1949431896209717
1542799484.096115,7590,3.9349091053009033
1542799484.18867,7601,4.077091217041016
1542799484.278345,7612,4.534346580505371
1542799484.368674,7623,1.7466840744018555
1542799484.458831,7634,4.661568641662598
1542799484.548665,7645,3.2052865028381348
1542799484.638315,7656,2.6350314617156982
1542799484.728724,7667,3.0747621059417725
1542799484.818494,7678,3.6356284618377686
1542799484.908256,7689,5.138408184051514
1542799484.99875,7700,3.8174450397491455
1542799485.090686,7711,3.303527355194092
1542799485.180028,7722,3.153939723968506
1542799485.269781,7733,3.487020254135132
1542799485.359613,7744,4.35186767578125
1542799485.448714,7755,2.970759868621826
1542799485.537716,7766,5.341338157653809
1542799485.628092,7777,3.3358054161071777
1542799485.717329,7788,3.162616729736328
1542799485.806574,7799,2.27606201171875
1542799485.897974,7810,4.227138996124268
1542799485.989771,7821,2.5099501609802246
1542799486.081057,7832,3.733922004699707
1542799486.171385,7843,3.376779079437256
1542799486.260626,7854,4.608622074127197
1542799486.351314,7865,2.74885892868042
1542799486.441548,7876,3.371666669845581
1542799486.531723,7887,3.7462284564971924
1542799486.620779,7898,2.5998423099517822
1542799486.709647,7909,2.8455100059509277
1542799486.798999,7920,3.879598617553711
1542799486.892409,7931,5.0691328048706055
1542799486.984551,7942,2.7342183589935303
1542799487.076926,7953,3.4783949851989746
1542799487.166968,7964,3.4651923179626465
1542799487.256472,7975,3.785597085952759
1542799487.34619,7986,4.445138931274414
1542799487.436362,7997,3.8079051971435547
1542799487.633361,8008,2.7531681060791016
1542799487.722875,8019,4.075045585632324
1542799487.811875,8030,5.147337913513184
1542799487.904015,8041,3.5612335205078125
1542799487.992702,8052,4.802026748657227
1542799488.08112,8063,4.174371719360352
1542799488.169095,8074,4.4393157958984375
1542799488.257925,8085,3.547574996948242
1542799488.345692,8096,5.736371040344238
1542799488.434984,8107,5.610691070556641
1542799488.523795,8118,4.134803295135498
